MovieID,WeightedRating,# of Ratings,Title,Genres
m1342,2.8853138570864587,262,Candyman (1992),['Horror']
m1343,3.6295455921692388,687,Cape Fear (1991),['Thriller']
m1344,3.863949509291361,361,Cape Fear (1962),"['Film-Noir', 'Thriller']"
m1345,3.55360452638767,567,Carrie (1976),['Horror']
m1346,3.108683473389356,174,Cat People (1982),['Horror']
m1347,3.4308491363691265,451,"Nightmare on Elm Street, A (1984)",['Horror']
m1348,3.8278231000429366,238,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",['Horror']
m1349,2.836470588235294,14,Nosferatu a Venezia (1986),['Horror']
m135,2.9106230847803882,133,Down Periscope (1996),['Comedy']
m1350,3.5524124256444147,409,"Omen, The (1976)",['Horror']
m1351,3.441666666666667,35,Blood & Wine (1997),['Drama']
m1352,3.0294799446720786,94,Albino Alligator (1996),"['Crime', 'Thriller']"
m1353,3.124535958669571,188,"Mirror Has Two Faces, The (1996)","['Comedy', 'Romance']"
m1354,3.796232876712329,267,Breaking the Waves (1996),['Drama']
m1355,3.0045574641258304,77,Nightwatch (1997),"['Horror', 'Thriller']"
m1356,3.6647320724445205,1310,Star Trek: First Contact (1996),"['Action', 'Adventure', 'Sci-Fi']"
m1357,3.784365894336773,548,Shine (1996),"['Drama', 'Romance']"
m1358,4.171248811749912,1177,Sling Blade (1996),"['Drama', 'Thriller']"
m1359,2.6339836425351755,222,Jingle All the Way (1996),"['Adventure', ""Children's"", 'Comedy']"
m136,3.4623935209086216,8,From the Journals of Jean Seberg (1995),['Documentary']
m1360,3.5,2,Identification of a Woman (Identificazione di una donna) (1982),['Drama']
m1361,4.201287291291537,159,Paradise Lost: The Child Murders at Robin Hood Hills (1996),['Documentary']
m1362,3.924,100,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",['Drama']
m1363,3.0693430656934306,112,"Preacher's Wife, The (1996)",['Drama']
m1364,3.156531025179856,2,Zero Kelvin (Kjærlighetens kjøtere) (1995),['Action']
m1365,3.7409638554216866,58,Ridicule (1996),['Drama']
m1366,3.244360902255639,108,"Crucible, The (1996)",['Drama']
m1367,3.057943856498183,364,101 Dalmatians (1996),"[""Children's"", 'Comedy']"
m1369,3.4251900214383157,5,I Can't Sleep (J'ai pas sommeil) (1994),"['Drama', 'Thriller']"
m137,3.2228397651006713,13,Man of the Year (1995),['Documentary']
m1370,3.513441557694729,1135,Die Hard 2 (1990),"['Action', 'Thriller']"
m1371,3.1405872106291373,792,Star Trek: The Motion Picture (1979),"['Action', 'Adventure', 'Sci-Fi']"
m1372,3.3843544949486613,1001,Star Trek VI: The Undiscovered Country (1991),"['Action', 'Adventure', 'Sci-Fi']"
m1373,2.816231044716286,613,Star Trek V: The Final Frontier (1989),"['Action', 'Adventure', 'Sci-Fi']"
m1374,3.8271499098085346,1448,Star Trek: The Wrath of Khan (1982),"['Action', 'Adventure', 'Sci-Fi']"
m1375,3.3330760563683914,927,Star Trek III: The Search for Spock (1984),"['Action', 'Adventure', 'Sci-Fi']"
m1376,3.610310136620328,1126,Star Trek IV: The Voyage Home (1986),"['Action', 'Adventure', 'Sci-Fi']"
m1377,2.9923570042289502,1031,Batman Returns (1992),"['Action', 'Adventure', 'Comedy', 'Crime']"
m1378,3.3991665110511815,562,Young Guns (1988),"['Action', 'Comedy', 'Western']"
m1379,2.9619075645638744,369,Young Guns II (1990),"['Action', 'Comedy', 'Western']"
m138,3.425925925925926,2,"Neon Bible, The (1995)",['Drama']
m1380,3.567931621196557,817,Grease (1978),"['Comedy', 'Musical', 'Romance']"
m1381,2.2217312647859724,303,Grease 2 (1982),"['Comedy', 'Musical', 'Romance']"
m1382,2.931297686003475,127,Marked for Death (1990),"['Action', 'Drama']"
m1383,3.0331023498375895,11,Adrenalin: Fear the Rush (1996),"['Action', 'Sci-Fi']"
m1384,3.564516129032258,6,"Substance of Fire, The (1996)",['Drama']
m1385,3.2436728640937336,461,Under Siege (1992),['Action']
m1386,3.4699952247041974,1,Terror in a Texas Town (1958),['Western']
m1387,4.043172565504624,1697,Jaws (1975),"['Action', 'Horror']"
m1388,2.6674704902887685,370,Jaws 2 (1978),"['Action', 'Horror']"
m1389,2.161207624390342,210,Jaws 3-D (1983),"['Action', 'Horror']"
m139,3.3384971610839735,1,Target (1995),"['Action', 'Drama']"
m1390,3.1993428258488503,121,My Fellow Americans (1996),['Comedy']
m1391,2.932209195641555,1074,Mars Attacks! (1996),"['Action', 'Comedy', 'Sci-Fi', 'War']"
m1392,3.681617779885291,219,Citizen Ruth (1996),"['Comedy', 'Drama']"
m1393,3.75087229529349,1353,Jerry Maguire (1996),"['Drama', 'Romance']"
m1394,3.9960046714610606,1434,Raising Arizona (1987),['Comedy']
m1395,3.3240767045454542,295,Tin Men (1987),"['Comedy', 'Drama']"
m1396,3.701101336738903,1091,Sneakers (1992),"['Crime', 'Drama', 'Sci-Fi']"
m1397,3.6079545454545454,63,Bastard Out of Carolina (1996),['Drama']
m1398,3.383761248487409,63,In Love and War (1996),"['Romance', 'War']"
m1399,3.25968992248062,104,Marvin's Room (1996),['Drama']
m14,3.5365168539325844,153,Nixon (1995),['Drama']
m140,3.2170831298671256,139,Up Close and Personal (1996),"['Drama', 'Romance']"
m1401,3.5053475935828877,162,Ghosts of Mississippi (1996),['Drama']
m1404,3.2321558427029147,76,Night Falls on Manhattan (1997),"['Crime', 'Drama']"
m1405,3.0943945954707543,475,Beavis and Butt-head Do America (1996),"['Animation', 'Comedy']"
m1406,3.479591836734694,24,"Cérémonie, La (1995)",['Drama']
m1407,3.5468459754324697,886,Scream (1996),"['Horror', 'Thriller']"
m1408,3.7799107332921196,975,"Last of the Mohicans, The (1992)","['Action', 'Romance', 'War']"
m1409,3.0777478661864164,392,Michael (1996),"['Comedy', 'Romance']"
m141,3.528323121170439,682,"Birdcage, The (1996)",['Comedy']
m1410,2.9913995022690676,90,"Evening Star, The (1996)","['Comedy', 'Drama']"
m1411,3.92997542997543,382,Hamlet (1996),['Drama']
m1412,3.6777777777777776,20,Some Mother's Son (1996),['Drama']
m1413,3.42,50,"Whole Wide World, The (1996)",['Drama']
m1414,3.512163892445583,168,Mother (1996),['Comedy']
m1415,3.4868737018443174,36,"Thieves (Voleurs, Les) (1996)","['Crime', 'Drama', 'Romance']"
m1416,3.3111056756745105,282,Evita (1996),"['Drama', 'Musical']"
m1417,3.036764705882353,43,"Portrait of a Lady, The (1996)",['Drama']
m1419,3.891304347826087,136,Walkabout (1971),['Drama']
m142,3.4038461538461537,1,Shadows (Cienie) (1988),['Drama']
m1420,3.91759298098434,7,Message to Love: The Isle of Wight Festival (1996),['Documentary']
m1421,3.1855968804374846,22,Grateful Dead (1995),['Documentary']
m1422,3.106748536423044,281,Murder at 1600 (1997),"['Mystery', 'Thriller']"
m1423,3.8076923076923075,14,Hearts and Minds (1996),['Drama']
m1425,3.272727272727273,168,Fierce Creatures (1997),['Comedy']
m1426,2.9364421309468525,23,Zeus and Roxanne (1997),"[""Children's""]"
m1427,2.8863994123202854,51,Turbulence (1997),['Thriller']
m1428,3.331168831168831,52,Angel Baby (1995),['Drama']
m1429,3.260132319676174,297,Jackie Chan's First Strike (1996),['Action']
m1430,3.240399045020464,1,Underworld (1997),['Thriller']
m1431,2.706817404570732,232,Beverly Hills Ninja (1997),"['Action', 'Comedy']"
m1432,2.9824600496593874,100,Metro (1997),['Action']
m1433,2.8458301812964653,5,"Machine, The (1994)","['Comedy', 'Horror']"
m1434,3.164343525179856,2,"Stranger, The (1994)",['Action']
m1436,3.14983164983165,9,Falling in Love Again (1980),['Comedy']
m1437,3.3152173913043477,21,"Cement Garden, The (1993)",['Drama']
m1438,2.9080874114629207,321,Dante's Peak (1997),"['Action', 'Thriller']"
m1439,2.7702297702297702,46,Meet Wally Sparks (1997),['Comedy']
m144,3.3746671738303538,433,"Brothers McMullen, The (1995)",['Comedy']
m1440,2.9213564213564216,81,Amos & Andrew (1993),['Comedy']
m1441,3.432016670654229,481,Benny & Joon (1993),"['Comedy', 'Romance']"
m1442,3.203125,71,Prefontaine (1997),['Drama']
m1444,3.228130360205832,8,Guantanamera (1994),['Comedy']
m1445,2.557125721999813,156,McHale's Navy (1997),"['Comedy', 'War']"
m1446,3.8892773892773893,189,Kolya (1996),['Comedy']
m1447,3.3772893772893777,49,Gridlock'd (1997),['Crime']
m1449,4.063295678680294,462,Waiting for Guffman (1996),['Comedy']
m145,3.2582704328340606,362,Bad Boys (1995),['Action']
m1450,3.741393253234751,14,Prisoner of the Mountains (Kavkazsky Plennik) (1996),['War']
m1453,2.630297319396198,148,"Beautician and the Beast, The (1997)","['Comedy', 'Romance']"
m1454,3.1739441660701506,82,SubUrbia (1997),['Comedy']
m1455,3.120077029043646,22,Hotel de Love (1996),"['Comedy', 'Romance']"
m1456,2.7072560467055884,64,"Pest, The (1997)",['Comedy']
m1457,3.1351178677069935,266,Fools Rush In (1997),"['Comedy', 'Romance']"
m1458,3.1886039886039885,24,Touch (1997),['Romance']
m1459,3.3556686781153715,380,Absolute Power (1997),"['Mystery', 'Thriller']"
m146,3.093950453885031,18,"Amazing Panda Adventure, The (1995)","['Adventure', ""Children's""]"
m1460,2.9246726348435566,94,That Darn Cat! (1997),"[""Children's"", 'Comedy', 'Mystery']"
m1461,2.6823406478578895,216,Vegas Vacation (1997),['Comedy']
m1463,3.1782585727869517,34,That Old Feeling (1997),"['Comedy', 'Romance']"
m1464,3.375191361384175,145,Lost Highway (1997),['Mystery']
m1465,3.493377483443709,126,Rosewood (1997),['Drama']
m1466,3.779361921212892,719,Donnie Brasco (1997),"['Crime', 'Drama']"
m1468,2.733998741998742,144,Booty Call (1997),"['Comedy', 'Romance']"
m147,3.5364077669902914,181,"Basketball Diaries, The (1995)",['Drama']
m1470,3.83518596196868,1,Rhyme & Reason (1997),['Documentary']
m1471,3.4833333333333334,5,Boys Life 2 (1997),['Drama']
m1472,3.288241752295743,48,City of Industry (1997),"['Crime', 'Thriller']"
m1473,3.0738853260122863,40,Best Men (1997),"['Action', 'Comedy', 'Crime', 'Drama']"
m1474,2.553264228747384,146,Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997),"[""Children's"", 'Comedy']"
m1475,3.230769230769231,81,Kama Sutra: A Tale of Love (1996),['Romance']
m1476,3.4754989131322205,499,Private Parts (1997),"['Comedy', 'Drama']"
m1477,3.4075286415711945,27,Love Jones (1997),['Romance']
m1479,3.201767754500553,563,"Saint, The (1997)","['Action', 'Romance', 'Thriller']"
m148,3.15625,23,"Awfully Big Adventure, An (1995)",['Drama']
m1480,3.271018836566654,265,Smilla's Sense of Snow (1997),"['Action', 'Drama', 'Thriller']"
m1482,3.329650673400674,63,"Van, The (1996)","['Comedy', 'Drama']"
m1483,2.9062226084045975,141,Crash (1996),"['Drama', 'Thriller']"
m1484,3.5589778266786993,124,"Daytrippers, The (1996)",['Mystery']
m1485,3.4811405191152027,666,Liar Liar (1997),['Comedy']
m1486,3.421875,7,"Quiet Room, The (1996)",['Drama']
m1487,3.20098206832129,162,Selena (1997),"['Drama', 'Musical']"
m1488,2.963462365274365,288,"Devil's Own, The (1997)","['Action', 'Drama', 'Thriller', 'War']"
m1489,3.1675800360266657,37,Cats Don't Dance (1997),"['Animation', ""Children's"", 'Musical']"
m149,3.582969686717368,47,Amateur (1994),"['Crime', 'Drama', 'Thriller']"
m1490,2.6914212548015364,26,B*A*P*S (1997),['Comedy']
m1493,3.359186268277177,17,Love and Other Catastrophes (1996),['Romance']
m1494,2.9857954545454546,19,"Sixth Man, The (1997)",['Comedy']
m1495,2.5452381022495723,44,Turbo: A Power Rangers Movie (1997),"['Action', 'Adventure', ""Children's""]"
m1496,3.3163194834362715,25,Anna Karenina (1997),"['Drama', 'Romance']"
m1497,2.8565285702472507,48,Double Team (1997),['Action']
m1498,3.1972715083388437,131,Inventing the Abbotts (1997),"['Drama', 'Romance']"
m1499,2.397187408170471,399,Anaconda (1997),"['Action', 'Adventure', 'Thriller']"
m15,2.7312934741519386,146,Cutthroat Island (1995),"['Action', 'Adventure', 'Romance']"
m150,4.06230407523511,1251,Apollo 13 (1995),['Drama']
m1500,3.7941655289019254,1136,Grosse Pointe Blank (1997),"['Comedy', 'Crime']"
m1501,3.155555555555556,18,Keys to Tulsa (1997),['Crime']
m1502,3.3138189244383933,13,Kissed (1996),['Romance']
m1503,2.5267942583732057,145,8 Heads in a Duffel Bag (1997),['Comedy']
m1504,3.5,16,Hollow Reed (1996),['Drama']
m1507,3.496848904959432,42,Paradise Road (1997),"['Drama', 'War']"
m1508,3.3852459016393444,36,Traveller (1997),['Drama']
m1509,3.5760869565217392,21,All Over Me (1997),['Drama']
m151,3.5884760288492035,554,Rob Roy (1995),"['Drama', 'Romance', 'War']"
m1510,3.425925925925926,2,"Brother's Kiss, A (1997)",['Drama']
m1511,3.334650856389987,24,A Chef in Love (1996),['Comedy']
m1513,3.0551136363636364,755,Romy and Michele's High School Reunion (1997),['Comedy']
m1514,3.2916984006092918,7,Temptress Moon (Feng Yue) (1996),['Romance']
m1515,2.723149517008376,181,Volcano (1997),"['Drama', 'Thriller']"
m1516,3.4442361761949396,52,Children of the Revolution (1996),['Comedy']
m1517,3.6920727272727274,1205,Austin Powers: International Man of Mystery (1997),['Comedy']
m1518,3.3716101300720607,354,Breakdown (1997),"['Action', 'Thriller']"
m1519,3.467741935483871,6,Broken English (1996),['Drama']
m152,2.9126050420168066,69,"Addiction, The (1995)",['Horror']
m1520,3.1492439184746877,15,Commandments (1997),['Romance']
m1522,3.265625,7,Ripe (1996),['Drama']
m1523,2.966549882340665,57,"Truth or Consequences, N.M. (1997)","['Action', 'Crime', 'Romance']"
m1525,2.845400759855943,44,Warriors of Virtue (1997),"['Action', 'Adventure', ""Children's"", 'Fantasy']"
m1526,2.714969241285031,88,Fathers' Day (1997),['Comedy']
m1527,3.598646861782843,1377,"Fifth Element, The (1997)","['Action', 'Sci-Fi']"
m1528,3.150870406189555,2,Intimate Relations (1996),['Comedy']
m1529,3.3482142857142856,31,Nowhere (1997),['Drama']
m153,2.6917826066543014,777,Batman Forever (1995),"['Action', 'Adventure', 'Comedy', 'Crime']"
m1531,3.5416666666666665,11,Losing Chase (1996),['Drama']
m1532,3.1390374331550803,6,Sprung (1997),['Comedy']
m1533,3.683673469387755,24,"Promise, The (La Promesse) (1996)",['Drama']
m1534,3.532258064516129,6,"Bonheur, Le (1965)",['Drama']
m1535,3.471890690634025,103,Love! Valour! Compassion! (1997),"['Drama', 'Romance']"
m1537,4.030609896432681,350,Shall We Dance? (Shall We Dansu?) (1996),['Comedy']
m1538,3.0335790108438196,6,"Second Jungle Book: Mowgli & Baloo, The (1997)","['Adventure', ""Children's""]"
m1539,3.1985318140978523,11,Twin Town (1997),"['Comedy', 'Crime']"
m154,3.6968911917098444,168,Belle de jour (1967),['Drama']
m1541,3.129889798310851,240,Addicted to Love (1997),"['Comedy', 'Romance']"
m1542,3.514556743352699,238,Brassed Off (1996),"['Comedy', 'Drama', 'Romance']"
m1543,3.453125,7,"Designated Mourner, The (1997)",['Drama']
m1544,3.0485808065119033,1255,"Lost World: Jurassic Park, The (1997)","['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
m1545,3.923469387755102,73,Ponette (1996),['Drama']
m1546,3.5222437137330758,49,Schizopolis (1996),['Comedy']
m1547,3.2823373699846874,37,Shiloh (1997),"[""Children's"", 'Drama']"
m1548,3.425925925925926,2,"War at Home, The (1996)",['Drama']
m1549,3.1597097902097904,19,Rough Magic (1995),"['Drama', 'Romance']"
m155,3.501055585872254,87,Beyond Rangoon (1995),"['Drama', 'War']"
m1550,2.930024782475468,71,Trial and Error (1997),"['Comedy', 'Romance']"
m1551,3.0651608150680367,36,Buddy (1997),"['Adventure', ""Children's"", 'Drama']"
m1552,3.259869895504293,954,Con Air (1997),"['Action', 'Adventure', 'Thriller']"
m1553,3.165120593692022,4,Late Bloomers (1996),['Comedy']
m1554,3.4687060011934525,138,"Pillow Book, The (1995)","['Drama', 'Romance']"
m1555,3.462962962962963,2,"To Have, or Not (1995)",['Drama']
m1556,2.116813625706571,367,Speed 2: Cruise Control (1997),"['Action', 'Romance', 'Thriller']"
m1558,3.129593810444874,2,Sudden Manhattan (1996),['Comedy']
m156,3.4152334152334154,66,Blue in the Face (1995),['Comedy']
m1561,3.2059369202226344,4,Wedding Bell Blues (1996),['Comedy']
m1562,2.3741071999572445,606,Batman & Robin (1997),"['Action', 'Adventure', 'Crime']"
m1563,3.5615384615384613,40,Dream With the Fishes (1997),['Drama']
m1564,3.5352061169671236,36,Roseanna's Grave (For Roseanna) (1997),"['Comedy', 'Romance']"
m1565,3.1838967184163955,17,Head Above Water (1996),"['Comedy', 'Thriller']"
m1566,3.2908309333084866,469,Hercules (1997),"['Adventure', 'Animation', ""Children's"", 'Comedy', 'Musical']"
m1567,3.485294117647059,9,"Last Time I Committed Suicide, The (1997)",['Drama']
m1569,3.4210754158767855,820,My Best Friend's Wedding (1997),"['Comedy', 'Romance']"
m157,2.93074417607918,187,Canadian Bacon (1994),"['Comedy', 'War']"
m1570,3.1853743137756165,23,Tetsuo II: Body Hammer (1992),['Sci-Fi']
m1571,3.626855912449133,45,When the Cats Away (Chacun cherche son chat) (1996),"['Comedy', 'Romance']"
m1572,3.6176470588235294,26,Contempt (Le Mépris) (1963),['Drama']
m1573,3.3851459699070396,1421,Face/Off (1997),"['Action', 'Sci-Fi', 'Thriller']"
m1574,3.2518080210387903,15,Fall (1997),['Romance']
m1575,3.371794871794872,14,Gabbeh (1996),['Drama']
m1579,3.480769230769231,1,For Ever Mozart (1996),['Drama']
m158,3.019257070817591,259,Casper (1995),"['Adventure', ""Children's""]"
m1580,3.7186551342633027,2538,Men in Black (1997),"['Action', 'Adventure', 'Comedy', 'Sci-Fi']"
m1581,3.0008741258741263,59,Out to Sea (1997),['Comedy']
m1582,3.154220202537145,60,Wild America (1997),"['Adventure', ""Children's""]"
m1583,3.0812824204071028,27,"Simple Wish, A (1997)","[""Children's"", 'Fantasy']"
m1584,3.739045840779559,1382,Contact (1997),"['Drama', 'Sci-Fi']"
m1585,3.2067247820672478,28,Love Serenade (1996),['Comedy']
m1586,3.0937295769848157,557,G.I. Jane (1997),"['Action', 'Drama', 'War']"
m1587,3.381653288605193,572,Conan the Barbarian (1982),"['Action', 'Adventure']"
m1588,3.0909690642187497,289,George of the Jungle (1997),"[""Children's"", 'Comedy']"
m1589,3.365622854508157,492,Cop Land (1997),"['Crime', 'Drama', 'Mystery']"
m159,3.3226950354609928,116,Clockers (1995),['Drama']
m1590,2.651945512009799,498,Event Horizon (1997),"['Action', 'Mystery', 'Sci-Fi', 'Thriller']"
m1591,2.725421551153331,475,Spawn (1997),"['Action', 'Adventure', 'Sci-Fi', 'Thriller']"
m1592,2.702001104370277,112,Air Bud (1997),"[""Children's"", 'Comedy']"
m1593,2.9559981081720212,162,Picture Perfect (1997),"['Comedy', 'Romance']"
m1594,3.7575301204819276,307,In the Company of Men (1997),['Drama']
m1595,2.4102801888141117,65,Free Willy 3: The Rescue (1997),"['Adventure', ""Children's"", 'Drama']"
m1596,3.482456140350877,32,Career Girls (1997),['Drama']
m1597,3.393781263967173,811,Conspiracy Theory (1997),"['Action', 'Mystery', 'Romance', 'Thriller']"
m1598,2.899182348863477,111,Desperate Measures (1998),"['Crime', 'Drama', 'Thriller']"
m1599,2.6271293845752415,67,Steel (1997),['Action']
m16,3.7608460820612697,682,Casino (1995),"['Drama', 'Thriller']"
m160,2.407934100693174,565,Congo (1995),"['Action', 'Adventure', 'Mystery', 'Sci-Fi']"
m1600,3.0293543387715003,84,She's So Lovely (1997),"['Drama', 'Romance']"
m1601,2.98538316029486,75,Hoodlum (1997),"['Crime', 'Drama', 'Film-Noir']"
m1602,2.6714876033057853,43,Leave It to Beaver (1997),['Comedy']
m1603,2.990774743328334,348,Mimic (1997),"['Sci-Fi', 'Thriller']"
m1604,2.976542609968967,65,Money Talks (1997),"['Action', 'Comedy']"
m1605,2.9162375518098917,88,Excess Baggage (1997),"['Adventure', 'Romance']"
m1606,2.752498933234642,109,Kull the Conqueror (1997),"['Action', 'Adventure']"
m1608,3.554446888278467,1076,Air Force One (1997),"['Action', 'Thriller']"
m1609,2.98125,55,187 (1997),['Drama']
m161,3.707360320891348,760,Crimson Tide (1995),"['Drama', 'Thriller', 'War']"
