Genre,MovieID,Title,WeightedRating,AverageRating,# of Ratings
Action,2916,Total Recall (1990),3.6508180825744683,3.682364729458918,1996
Action,2924,Drunken Master (Zui quan) (1979),3.5406794255715117,3.9097744360902253,133
Action,2944,"Dirty Dozen, The (1967)",3.8751932427647318,4.0042432814710045,707
Action,2947,Goldfinger (1964),3.8700253873147816,3.971014492753623,897
Action,2948,From Russia with Love (1963),3.7859932789554307,3.8897535667963683,771
Action,2949,Dr. No (1962),3.756523278786297,3.874613003095975,646
Action,2951,"Fistful of Dollars, A (1964)",3.830302424726885,3.9942528735632186,522
Action,2956,Someone to Watch Over Me (1987),3.142456821060006,3.1347517730496453,141
Action,2965,"Omega Code, The (1999)",2.7426059152677857,2.0277777777777777,72
Action,2985,Robocop (1987),3.423642783190422,3.451586655817738,1229
Action,2986,Robocop 2 (1990),2.5380225706349298,2.3813387423935093,493
Action,2989,For Your Eyes Only (1981),3.4211179151053024,3.501176470588235,425
Action,2990,Licence to Kill (1989),3.187937321375776,3.2,385
Action,2991,Live and Let Die (1973),3.4909415533266817,3.5924170616113744,422
Action,2993,Thunderball (1965),3.5736527758924934,3.7054455445544554,404
Action,3000,"Princess Mononoke, The (Mononoke Hime) (1997)",3.881180405993676,4.147826086956521,345
Action,3020,Falling Down (1993),3.393901494189264,3.4522900763358777,524
Action,3029,Nighthawks (1981),3.2247973772880427,3.2736842105263158,190
Action,3062,"Longest Day, The (1962)",3.7553053791276603,3.971590909090909,352
Action,3082,"World Is Not Enough, The (1999)",3.3502388372702647,3.379350348027842,862
Action,3104,Midnight Run (1988),3.756493794863099,3.8562091503267975,765
Action,3107,Backdraft (1991),3.4040562524854487,3.440736478711162,869
Action,3113,End of Days (1999),2.7246898133666977,2.629432624113475,564
Action,3137,"Sea Wolves, The (1980)",3.2256054311480393,3.8125,16
Action,3139,Tarzan the Fearless (1933),3.154097700860291,3.176470588235294,17
Action,3153,"7th Voyage of Sinbad, The (1958)",3.4636353417266186,3.616279069767442,258
Action,3165,Boiling Point (1993),2.9788019851498477,2.622950819672131,61
Action,3184,Montana (1998),3.1453127574276456,3.0,5
Action,3197,"Presidio, The (1988)",3.2520848043050967,3.302788844621514,251
Action,3208,Loaded Weapon 1 (1993),2.887271721084671,2.7613636363636362,264
Action,3256,Patriot Games (1992),3.685938855028032,3.75,1052
Action,3257,"Bodyguard, The (1992)",2.9082925149242307,2.8594249201277955,626
Action,3265,Hard-Boiled (Lashou shentan) (1992),3.8632140645099815,4.137614678899083,327
Action,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),3.428699897225077,3.655844155844156,154
Action,3267,"Mariachi, El (1992)",3.5764137458506102,3.6873706004140785,483
Action,3268,Stop! Or My Mom Will Shoot (1992),2.3476589220426938,1.782122905027933,179
Action,3274,Single White Female (1992),3.117085055359967,3.1073059360730593,438
Action,3275,"Boondock Saints, The (1999)",3.3487888588212,3.619565217391304,92
Action,3283,Minnie and Moskowitz (1971),3.184652278177458,3.466666666666667,15
Action,3300,Pitch Black (2000),3.272508938956619,3.300738007380074,542
Action,3310,"Kid, The (1921)",3.361893463952242,3.7903225806451615,62
Action,3314,"Big Trees, The (1952)",3.1541228555617047,3.25,4
Action,3316,Reindeer Games (2000),2.8844240270434254,2.7681660899653977,289
Action,3366,Where Eagles Dare (1969),3.598557471158623,3.811320754716981,265
Action,3372,"Bridge at Remagen, The (1969)",3.274922918807811,3.5535714285714284,56
Action,3384,"Taking of Pelham One Two Three, The (1974)",3.597104406027417,3.800724637681159,276
Action,3389,Let's Get Harry (1986),3.0489998245306196,2.710526315789474,38
Action,3404,Titanic (1953),3.3421332499218015,3.452054794520548,219
Action,3405,"Night to Remember, A (1958)",3.5371702637889686,3.875,144
Action,3406,Captain Horatio Hornblower (1951),3.424398143822604,3.7523809523809524,105
Action,3418,Thelma & Louise (1991),3.63709395413028,3.6803105151729003,1417
Action,3430,Death Wish (1974),3.2717802636503515,3.340909090909091,220
Action,3431,Death Wish II (1982),2.957516451293941,2.6705882352941175,85
Action,3432,Death Wish 3 (1985),2.8284645011263714,2.263888888888889,72
Action,3433,Death Wish 4: The Crackdown (1987),2.8737699495575955,2.1458333333333335,48
Action,3434,Death Wish V: The Face of Death (1994),2.9453412879452534,2.263157894736842,38
Action,3438,Teenage Mutant Ninja Turtles (1990),2.768236320034881,2.6779026217228465,534
Action,3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.4695914356048316,2.1274900398406373,251
Action,3440,Teenage Mutant Ninja Turtles III (1993),2.4141272968886036,1.9202127659574468,188
Action,3441,Red Dawn (1984),3.249643878906858,3.2757894736842106,475
Action,3442,Band of the Hand (1986),2.9517331589274036,2.3076923076923075,39
Action,3443,Born American (1986),3.175847108572684,3.8,5
Action,3444,Bloodsport (1988),3.1983792276523606,3.225225225225225,222
Action,3452,Romeo Must Die (2000),3.144498842938778,3.1419939577039275,331
Action,3519,Force 10 from Navarone (1978),3.270879911455451,3.3467336683417086,199
Action,3523,Taffin (1988),3.1495221733061314,3.125,8
Action,3527,Predator (1987),3.6093014555326928,3.653816499614495,1297
Action,3555,U-571 (2000),3.492297844509692,3.539647577092511,908
Action,3563,"Crow: Salvation, The (2000)",3.0362300087987166,1.9230769230769231,13
Action,3576,"Hidden, The (1987)",3.5195999298122476,3.683098591549296,284
Action,3578,Gladiator (2000),4.047334620108791,4.106029106029106,1924
Action,3584,Breathless (1983),2.9570038087177317,2.7674418604651163,129
Action,3593,Battlefield Earth (2000),2.0257178872286783,1.6111111111111112,342
Action,3623,Mission: Impossible 2 (2000),3.1918248583898694,3.1957349581111956,1313
Action,3624,Shanghai Noon (2000),3.5856444615300127,3.6548672566371683,791
Action,3628,Flying Tigers (1942),3.2688809304978923,3.4158415841584158,101
Action,3633,On Her Majesty's Secret Service (1969),3.3800333428455565,3.461756373937677,353
Action,3635,"Spy Who Loved Me, The (1977)",3.5122935909021558,3.6057494866529773,487
Action,3638,Moonraker (1979),3.185136209798228,3.191717791411043,652
Action,3639,"Man with the Golden Gun, The (1974)",3.5264667312146876,3.629067245119306,461
Action,3643,"Fighting Seabees, The (1944)",3.277691503185117,3.4356435643564356,101
Action,3654,"Guns of Navarone, The (1961)",3.801012693030289,3.9641434262948207,502
Action,3667,Rent-A-Cop (1988),2.8822110013852273,1.9142857142857144,35
Action,3697,Predator 2 (1990),2.9142210288985977,2.8678071539657854,643
Action,3698,"Running Man, The (1987)",3.19163080750353,3.1986301369863015,730
Action,3702,Mad Max (1979),3.6099295060595824,3.6641651031894935,1066
Action,3703,Mad Max 2 (a.k.a. The Road Warrior) (1981),3.6172723889853637,3.6740812379110253,1034
Action,3704,Mad Max Beyond Thunderdome (1985),3.163957513234695,3.1662049861495847,722
Action,3705,Bird on a Wire (1990),2.7253675320613073,2.5842105263157893,380
Action,3710,Action Jackson (1988),2.617479007147979,2.254054054054054,185
Action,3716,Fatal Beauty (1987),2.8810153949379353,2.373134328358209,67
Action,3717,Gone in 60 Seconds (2000),3.005684466511298,2.9743150684931505,584
Action,3726,Assault on Precinct 13 (1976),3.334982014388489,3.5714285714285716,98
Action,3729,Shaft (1971),3.3190688828247743,3.4144144144144146,222
Action,3740,Big Trouble in Little China (1986),3.3676562974972133,3.414383561643836,584
Action,3744,Shaft (2000),3.2212723422724343,3.2422802850356294,421
Action,3753,"Patriot, The (2000)",3.690363082886546,3.7451612903225806,1240
Action,3755,"Perfect Storm, The (2000)",3.3292677534881663,3.351431391905232,1013
Action,3763,F/X (1986),3.50669404017294,3.570613409415121,701
Action,3764,F/X 2 (1992),2.81411312998119,2.6408163265306124,245
Action,3766,Missing in Action (1984),2.782447858747702,2.5392670157068062,191
Action,3767,Missing in Action 2: The Beginning (1985),2.6697216140131372,2.0865384615384617,104
Action,3768,Braddock: Missing in Action III (1988),2.763458798178848,2.1604938271604937,81
Action,3769,Thunderbolt and Lightfoot (1974),3.2912530734905743,3.3842105263157896,190
Action,3771,"Golden Voyage of Sinbad, The (1974)",3.285328415967587,3.3973509933774833,151
Action,3781,Shaft in Africa (1973),3.0453933627291714,2.586206896551724,29
Action,3782,Shaft's Big Score! (1972),3.041388066017774,2.727272727272727,44
Action,3793,X-Men (2000),3.769111772280404,3.8206485771012573,1511
Action,3802,Freejack (1992),2.6326417935419104,2.4177631578947367,304
Action,3805,Knightriders (1981),3.0752248201438848,2.7941176470588234,34
Action,3807,Sinbad and the Eye of the Tiger (1977),3.2070516000992306,3.2735849056603774,106
Action,3827,Space Cowboys (2000),3.3344966410977177,3.3828451882845187,478
Action,3836,Kelly's Heroes (1970),3.718634673099843,3.9093333333333335,375
Action,3841,Air America (1990),2.8704536370903275,2.7549019607843137,306
Action,3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),2.9071969190446896,2.6923076923076925,143
Action,3877,Supergirl (1984),2.4838830234513685,2.021978021978022,182
Action,3879,"Art of War, The (2000)",2.955688782307487,2.7847222222222223,144
Action,3889,Highlander: Endgame (2000),2.770252763306596,2.414814814814815,135
Action,3898,Bait (2000),3.0411460305439855,2.7333333333333334,45
Action,3946,Get Carter (2000),2.756796332845228,2.26,100
Adventure,2,Jumanji (1995),3.200852705133527,3.20114122681883,701
Adventure,8,Tom and Huck (1995),3.1199707073317824,3.014705882352941,68
Adventure,10,GoldenEye (1995),3.508759287503323,3.5405405405405403,888
Adventure,15,Cutthroat Island (1995),2.742933934454656,2.458904109589041,146
Adventure,29,"City of Lost Children, The (1995)",3.902986523210027,4.062034739454094,403
Adventure,33,Wings of Courage (1995),3.190266762797404,3.0,4
Adventure,44,Mortal Kombat (1995),2.8807844339944118,2.787781350482315,311
Adventure,56,Kids of the Round Table (1995),3.090753424657534,2.0,9
Adventure,60,"Indian in the Cupboard, The (1995)",3.2099896037181996,3.212885154061625,357
Adventure,86,White Squall (1996),3.339679946378451,3.3940677966101696,236
Adventure,107,Muppet Treasure Island (1996),3.161600410564131,3.1484375,256
Adventure,112,Rumble in the Bronx (1995),3.4100988539572668,3.443859649122807,570
Adventure,126,"NeverEnding Story III, The (1994)",2.568817591925018,1.9898989898989898,99
Adventure,146,"Amazing Panda Adventure, The (1995)",3.1474802061078293,2.888888888888889,18
Adventure,153,Batman Forever (1995),2.70054762956884,2.642213642213642,777
Adventure,158,Casper (1995),3.0373581213307244,2.9806949806949805,259
Adventure,160,Congo (1995),2.3720660708319414,2.2389380530973453,565
Adventure,168,First Knight (1995),3.0001663189089482,2.9502762430939224,362
Adventure,169,Free Willy 2: The Adventure Home (1995),2.5444869728713404,2.017699115044248,113
Adventure,173,Judge Dredd (1995),2.4321760953675624,2.3085106382978724,564
Adventure,208,Waterworld (1995),2.7009101650481853,2.6313364055299537,651
Adventure,238,Far From Home: The Adventures of Yellow Dog (1995),3.098173515981735,2.8125,32
Adventure,258,"Kid in King Arthur's Court, A (1995)",2.7237248615563976,2.423611111111111,144
Adventure,260,Star Wars: Episode IV - A New Hope (1977),4.416637035193301,4.453694416583082,2991
Adventure,303,"Quick and the Dead, The (1995)",3.015865112899319,2.9760765550239237,418
Adventure,316,Stargate (1994),3.468165155315454,3.490143369175627,1116
Adventure,329,Star Trek: Generations (1994),3.361771824667672,3.3767676767676766,990
Adventure,340,"War, The (1994)",3.2347162426614484,3.2738095238095237,84
Adventure,349,Clear and Present Danger (1994),3.684413341274568,3.7261567516525025,1059
Adventure,362,"Jungle Book, The (1994)",3.3184101286841012,3.3640167364016738,239
Adventure,380,True Lies (1994),3.6076964067510082,3.6342857142857143,1400
Adventure,392,"Secret Adventures of Tom Thumb, The (1993)",3.112718469532357,2.8,25
Adventure,421,Black Beauty (1994),3.2814883376527213,3.3617021276595747,94
Adventure,434,Cliffhanger (1993),3.097909063662488,3.0845481049562684,686
Adventure,455,Free Willy (1993),2.736902506557855,2.5894736842105264,285
Adventure,462,"Good Man in Africa, A (1994)",3.067860020720617,2.642857142857143,28
Adventure,464,Hard Target (1993),2.9057828744812815,2.7824074074074074,216
Adventure,480,Jurassic Park (1993),3.7452317562308193,3.7638473053892216,2672
Adventure,484,Lassie (1994),3.067294520547945,2.6551724137931036,29
Adventure,546,Super Mario Bros. (1993),2.1475631348429784,1.8742857142857143,350
Adventure,547,Surviving the Game (1994),3.014303918445365,2.879032258064516,124
Adventure,552,"Three Musketeers, The (1993)",3.2339924878479893,3.2400756143667295,529
Adventure,558,"Pagemaster, The (1994)",2.902988240998909,2.7037037037037037,135
Adventure,577,Andre (1994),3.1101050853818726,2.963636363636364,55
Adventure,590,Dances with Wolves (1990),3.8729412078247427,3.9152308752584424,1451
Adventure,592,Batman (1989),3.576922038413767,3.6009783368273935,1431
Adventure,609,Homeward Bound II: Lost in San Francisco (1996),3.019464192821224,2.7761194029850746,67
Adventure,610,Heavy Metal (1981),3.5022219216724304,3.546925566343042,618
Adventure,648,Mission: Impossible (1996),3.4197004588787103,3.432874918140144,1527
Adventure,653,Dragonheart (1996),3.222013289424969,3.2254901960784315,612
Adventure,673,Space Jam (1996),2.7004210129445774,2.619893428063943,563
Adventure,674,Barbarella (1968),3.050472416070762,3.0155440414507773,386
Adventure,688,Operation Dumbo Drop (1995),2.552879416005768,2.276995305164319,213
Adventure,704,"Quest, The (1996)",2.9178597177876195,2.3095238095238093,42
Adventure,711,Flipper (1996),2.915525114155251,2.5,62
Adventure,733,"Rock, The (1996)",3.689780113533021,3.723134328358209,1340
Adventure,736,Twister (1996),3.175749660670902,3.1738738738738737,1110
Adventure,754,Gold Diggers: The Secret of Bear Mountain (1995),3.164185985247629,2.923076923076923,13
Adventure,761,"Phantom, The (1996)",2.9629688900268856,2.7886178861788617,123
Adventure,798,Daylight (1996),2.8578825168330626,2.7058823529411766,204
Adventure,808,Alaska (1996),3.261756287057861,3.395348837209302,43
Adventure,809,Fled (1996),2.8626292982946606,2.5714285714285716,105
Adventure,828,"Adventures of Pinocchio, The (1996)",3.0901747756258855,2.9074074074074074,54
Adventure,836,Chain Reaction (1996),2.80510775141998,2.654008438818565,237
Adventure,849,Escape from L.A. (1996),2.6147430937969327,2.5107632093933465,511
Adventure,897,For Whom the Bell Tolls (1943),3.4871711241574257,3.7551020408163267,98
Adventure,919,"Wizard of Oz, The (1939)",4.195177082623412,4.247962747380675,1718
Adventure,925,Golden Earrings (1947),3.204614975395664,3.25,12
Adventure,940,"Adventures of Robin Hood, The (1938)",3.8231883634664254,3.9735449735449735,378
Adventure,941,"Mark of Zorro, The (1940)",3.469772155437518,3.704761904761905,105
Adventure,952,Around the World in 80 Days (1956),3.500209284627093,3.6022304832713754,269
Adventure,969,"African Queen, The (1951)",4.168184096224524,4.251655629139073,1057
Adventure,986,Fly Away Home (1996),3.489397345095212,3.603448275862069,232
Adventure,990,Maximum Risk (1996),2.966036844591403,2.574074074074074,54
Adventure,1009,Escape to Witch Mountain (1975),3.1886789069784123,3.185567010309278,291
Adventure,1011,Herbie Rides Again (1974),2.916262577282095,2.725925925925926,135
Adventure,1015,Homeward Bound: The Incredible Journey (1993),3.304847207586934,3.3461538461538463,234
Adventure,1017,Swiss Family Robinson (1960),3.490668508081072,3.5869565217391304,276
Adventure,1019,"20,000 Leagues Under the Sea (1954)",3.633746760459089,3.7026086956521738,575
Adventure,1030,Pete's Dragon (1977),3.1040467209317715,3.0773993808049536,323
Adventure,1031,Bedknobs and Broomsticks (1971),3.4172569328433013,3.479623824451411,319
Adventure,1049,"Ghost and the Darkness, The (1996)",3.306412070970025,3.328159645232816,451
Adventure,1070,Macao (1952),3.1943585211371333,3.0,2
Adventure,1073,Willy Wonka and the Chocolate Factory (1971),3.818429731100964,3.8613861386138613,1313
Adventure,1085,"Old Man and the Sea, The (1958)",3.5408799210169075,3.7786259541984735,131
Adventure,1118,Tashunga (1995),3.185601548540798,2.0,1
Adventure,1127,"Abyss, The (1989)",3.6595101564040715,3.6839650145772596,1715
Adventure,1129,Escape from New York (1981),3.4400772743238495,3.4649321266968327,884
Adventure,1196,Star Wars: Episode V - The Empire Strikes Back (1980),4.2606541195929095,4.292976588628763,2990
Adventure,1197,"Princess Bride, The (1987)",4.2619656880306165,4.3037100949094045,2318
Adventure,1198,Raiders of the Lost Ark (1981),4.433042357952305,4.477724741447892,2514
